quality;label_mid;label_high;text_full
1;rzeczowe;prawo cywilne;czy umowa dzierżawy gruntu została sporządzona w sposób prawidłowy
1;rzeczowe;prawo cywilne;czy umowa najmu lokalu mieszkalnego nadal obowiązuje czy klient skutecznie przedłużył ją do dnia  czerwca  r czy klient może na koszt wynajmującego otworzyć drzwi do mieszkania celem odzyskania rzeczy czy klient może domagać się odszkodowania w związku z tym że musiał mieszkaćw mieszkaniu w którym gromadził się grzyb na ścianach
1;weryfikacja dokumentu;odpowiedzi niestandardowe;czy umowa najmu zabezpiecza interesy klientki
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;czy umowa o pracę klientki rozwiąże się z dniem wydania zaświadczenia lekarskiego czy w sytuacji klientki obowiązuje okres wypowiedzenia umowy o pracę czy w tej sytuacji klientka powinna udać się na urlop
1;ustawa kodeks pracy;prawo pracy;czy umowa o pracę na czas określony ulega przedłużeniu na czas trwania izolacji domowej
1;ustawa kodeks pracy;prawo pracy;czy umowa o pracę na zastępstwo ulega rozwiązaniu w związku z rozwiązaniem stosunku pracy z osobą zastępowaną
1;ustawa kodeks pracy;prawo pracy;czy umowa o pracę została skutecznie wypowiedziana czy zwolnienie lekarskie wpływa na skuteczność wypowiedzenia
-1;inne â praw medyczne;prawo medyczne;czy umowa przesłana przez klienta jest zgodna z obecnie obowiązującymi przepisami
1;rzeczowe;prawo cywilne;czy umowa zawarta z agencją mienia wojskowego może przewidywać że wspólnota będzie zobowiązana do ponoszenia kosztów utrzymania użyczonej nieruchomości czy wspólnota może żądać użyczenia części a nie całości działki czy przepisy powszechnie obowiązujące regulują kwestię częstotliwości prześwietlania drzew na nieruchomości
1;rzeczowe;prawo cywilne;czy umowę najmu lokalu użytkowego należy zarejestrować w urzędzie skarbowym
1;spadkowe;prawo cywilne;czy upływ  miesięcy od momentu śmierci spadkodawcy wpływa na procedurę dziedziczenia
1;prawo administracyjne materialne;prawo administracyjne;czy uprawnienie mieszkańców wspólnoty mieszkaniowej jest zgodne z przepisami rodo
1;ustawa kodeks pracy;prawo pracy;czy urlop dodatkowy przewidziany w   zakładowego układu zbiorowego pracy jest urlopem wypoczynkowym i powinien być jako taki traktowany
1;inne  praw pracy;prawo pracy;czy urlop przewidziany w art  ust  pkt  ustawy o państwowej straży pożarnej jest zależny od woli komendanta czy przysługuje każdemu
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy urlop wychowawczy macierzyński wypoczynkowy i niezdolność do pracy potwierdzona zwolnieniem lekarskim stanowią przerwę w wykonywaniu zawodu farmaceuty
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy ustalanie ceny leku aptecznego przez aptekę poprzez doliczanie  stawki podatku vat jest działaniem zgodnym z obowiązującym porządkiem prawnym
1;covid;prawo medyczne;czy ustalenie z narodowym funduszem zdrowia kwalifikuje się jako pożyczka w rozumieniu art zzd ustawy o szczególnych rozwiązaniach związanych z zapobieganiem przeciwdziałaniem i zwalczaniem covid innych chorób zakaźnych oraz wywołanych nimi sytuacji kryzysowych o której mowa w oświadczeniu
1;ustawa kodeks pracy;prawo pracy;czy ustna umowa dot zmiany warunków pracy i płacy jest wiążąca czy klientka może domagać się zatrudnienia na nowych warunkach co mogłaby zrobić klientka gdyby pracodawca nie zgodził się na zmianę warunków pracy i płacy
1;ustawa kodeks pracy;prawo pracy;czy ustne zapewnienie pracodawcy o przysługującej odprawie jest wiążące czy podczas okresu wypowiedzenia pracownik może podjąć inną pracę
1;ustawa kodeks pracy;prawo pracy;czy uzasadnionym jest odwołanie się przez klienta od wypowiedzenia umowy o pracę
1;weryfikacja dokumentu;odpowiedzi niestandardowe;czy uzupełniony przez klientkę wzór zgłoszenia wad fizycznych rzeczy wymaga uzupełnienia
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy viregytk może być sprzedawany w ramach recepty ze  odpłatnością
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy viregytk może być sprzedawany w ramach recepty ze  odpłatnością
1;ustawa kodeks pracy;prawo pracy;czy w czasie korzystania z urlopu wypoczynkowego klientce będzie przysługiwało wynagrodzenie kierownika apteki czy klientka będzie mogła skorzystać z urlopu wypoczynkowego po urlopie rodzicielskim w jaki sposób klientka może wypowiedzieć umowę i kiedy umowa ulegnie rozwiązaniu
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy w miejscu obecnie funkcjonującej apteki jeżeli zostanie zamknięta może powstać nowa apteka na podstawie nowego zezwolenia przy uwzględnieniu że odległość do najbliżej apteki wynosi ok  metrów
1;prawo administracyjne materialne;prawo administracyjne;czy w nieruchomości przeznaczonej na cele mieszkaniowe można rozpocząć prowadzenie działalności gospodarczej czy w takim przypadku wskazaną nieruchomość należałoby podzielić na dwie części  część przeznaczoną do celów mieszkaniowych oraz część przeznaczoną do wykonywania w niej działalności gospodarczej czy klient będzie mógł rozpocząć prace adaptacyjne części piwnicznej domu jedynie w przypadku gdy będzie jego jedynym właścicielem
1;ustawa kodeks pracy;prawo pracy;czy w niniejszej sprawie rozpoczął bieg okres wypowiedzenia
1;prawo administracyjne materialne;prawo administracyjne;czy w nowo otwartym salonie kosmetycznym gdzie jest tylko jedna osoba pracująca właścicielka musi być księgowa czy osoba która prowadzi księgowość musi mieć uprawnienia
1;spadkowe;prawo cywilne;czy w obecnej sytuacji dzieci sióstr które odrzuciły spadek wchodzą w krąg spadkobierców czy siostry mogą odrzucić spadek w imieniu małoletnich dzieci czy jeżeli dzieci sióstr dziedziczą po ojcu klienta to czy spadkobiercy mogą sprzedać mieszkanie które wchodzi w skład spadku bez zgody tych dzieci
1;prawo karne procesowe;prawo karne;czy w obecnej sytuacji klient może odwołać się od decyzji okręgowej izby lekarskiejo przekazaniu sprawy do rozpoznania przez okręgowy sąd lekarski czy decyzja izby wpłynie niekorzystnie na sytuację klienta w postępowaniu sądowym
1;covid;prawo medyczne;czy w obecnej sytuacji możliwym jest przeprowadzenie egzaminów kończących kursy zawodowe na pośrednika w obrocie nieruchomościami oraz zarządcę nieruchomości z zachowaniem standardów sanitarnych jeśli jest to możliwe to jakie kroki należy podjąć aby móc przeprowadzić takie egzaminy
1;ustawa kodeks pracy;prawo pracy;czy w obecnym stanie inspekcja pracy może przeprowadzić kontrolę u pracodawcy klientki ipoprowadzić w jej imieniu sprawę o wypłatę wynagrodzenia za zaległy urlop w późniejszym terminie
1;ubezpieczeniowe;prawo cywilne;czy w okresie naprawy pojazdu klientowi przysługuje prawo do pojazdu zastępczego
1;ustawa kodeks pracy;prawo pracy;czy w okresie urlopu wychowawczego klientka może podjąć zatrudnienie w innym miejscu na podstawie umowy o pracę bądź w ramach indywidualnej praktyki lekarskiej jeżeli tak to czy klientka ma obowiązek poinformować o tym pracodawcę
1;prawo administracyjne materialne;prawo administracyjne;czy w opisanej przez klienta sytuacji doszło do naruszenia przepisów dotyczących ochrony danych osobowych
1;prawo karne procesowe;prawo karne;czy w opisanej przez klienta sytuacji policja może prowadzić postępowanie w sprawie wykroczenia z art  kodeksu wykroczeń jakie są prawa i obowiązki obwinionego
1;inne â praw medyczne;prawo medyczne;czy w opisanych przez klientkę warunkach przeprowadzenie teleporady jest zgodnez prawem gdzie rodzice dziecka mogą zgłosić zaistniałą sytuację gdyby okazało się że postępowanie lekarza jest niezgodne z prawem
1;prawo karne procesowe;prawo karne;czy w podanej sytuacji żonie klienta przysługuje prawo do zapoznania się z materiałem dowodowym czy istnieje możliwość obejrzenia nagrania z płyty dvd która stanowi dowód w sprawie kiedy i gdzie można obejrzeć nagranie z płyty dvd czy policja powinna zostawić żonie klienta pokwitowanie lub protokół z czynności oględzin samochodu na potwierdzenie że nie stwierdzono uszkodzeń ani śladów kontaktu z innym autem
1;prawo cywilne procesowe;prawo cywilne;czy w postępowaniu cywilnym klient musi być reprezentowany przez pełnomocnika czy istnieje możliwość zmiany pełnomocnika w trakcie postępowania
1;prawo karne procesowe;prawo karne;czy w przedmiotowej sprawie doszło do popełnienia przestępstwa czy sprawę należy zgłosić na policję i jeżeli tak to kto powinien to zrobić  lekarz czy farmaceuta czy klientka może ponosić odpowiedzialność dyscyplinarną
1;rzeczowe;prawo cywilne;czy w przedmiotowej sprawie doszło do skutecznego podjęcia uchwał czy zarządca ma obowiązek wykonać te uchwały
1;rzeczowe;prawo cywilne;czy w przedmiotowej sprawie doszło do wywłaszczenia nieruchomości czy klientka może domagać się odszkodowania
1;inne  praw pracy;prawo pracy;czy w przedmiotowej sprawie klient ma możliwość skutecznego odwołania się od decyzji pracodawcy
1;prawo administracyjne materialne;prawo administracyjne;czy w przedmiotowej sprawie klient ma prawo do rezygnacji ze zwrotem kosztów ze strony biura z uwagi na sytuację epidemiologiczną
1;covid;prawo medyczne;czy w przedmiotowej sprawie klientowi przysługuje dodatek covidowy
-1;ustawa o izbach lekarskich;prawo medyczne;czy w przedmiotowej sprawie rzecznik podlega odpowiedzialności karnej
1;ustawa kodeks pracy;prawo pracy;czy w przedmiotowej sprawie stanowisko pracownika jest prawidłowe
1;prawo administracyjne materialne;prawo administracyjne;czy w przedmiotowej sprawie ubezpieczyciel kierowcy będzie mógł domagać się regresu od syna klientki jakie kroki w przedmiotowej sprawie powinna podjąć klientka
1;rzeczowe;prawo cywilne;czy w przedmiotowej sprawie wspólnota mieszkaniowa jest zobowiązana do naprawy instalacji grzewczej
-1;ustawa o izbach lekarskich;prawo medyczne;czy w przedmiotowej sprawie występuje konflikt interesów
1;ustawa kodeks pracy;prawo pracy;czy w przedmiotowej sprawie występuje zjawisko dyskryminacji pracownika jak powinna postąpić klientka w przedmiotowej sprawie
1;inne  praw pracy;prawo pracy;czy w przedmiotowej sytuacji doszło do wypadku przy pracy
1;prawo cywilne procesowe;prawo cywilne;czy w przedmiotowej sytuacji klientka jest jedynym spadkobiercą jakie kroki powinna podjąć klientka aby przeprowadzić postępowanie spadkowe czy odnalezienie testamentu zmarłego brata matki klientki wpłynęłoby na sprawę spadkową po jego żonie
1;ustawa kodeks pracy;prawo pracy;czy w przedstawionej sprawie doszło do przedawnienia prawa do urlopu wypoczynkowego
1;ustawa kodeks pracy;prawo pracy;czy w przedstawionej sprawie doszło do przedawnienia prawa do urlopu wypoczynkowego w jaki sposób klientka może zwolnić pracownicę
1;podatki poĺrednie;prawo podatkowe;czy w przedstawionej sytuacji klient będzie musiał rozpocząć opłacanie vat jakie koszty można odliczyć od vat
1;rzeczowe;prawo cywilne;czy w przedstawionej sytuacji klient potrzebuje zgody byłej małżonki
1;prawo karne procesowe;prawo karne;czy w przedstawionej sytuacji klientka jest biegłym i czy powinna sporządzić pisemną opinię
1;inne  praw pracy;prawo pracy;czy w przedstawionych okolicznościach można okres urlopu wypoczynkowego od dnia  lipca do  września br zamienić po czasie na okres pobierania zasiłku opiekuńczego i żądać przywrócenia wykorzystanego urlopu wypoczynkowego
1;ustawa kodeks pracy;prawo pracy;czy w przedstawionych okolicznościach pracodawca będzie miał roszczenie do klienta o zwrot pieniędzy
1;ustawa kodeks pracy;prawo pracy;czy w przedstawionych okolicznościach pracodawca może zmusić klienta do rozwiązania stosunku pracy
1;ustawa kodeks pracy;prawo pracy;czy w przedstawionym stanie faktyczny klientka może przedstawić pracownikowi wypowiedzenie zmieniające czy jest możliwe skrócenie okresów wypowiedzenia przewidzianych w art    kodeksu pracy
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;czy w przypadku braku specjalisty na oddziale lekarz rezydent może nie opisać badania rtg wykonanego w związku z wypadkiem drogowym lub udarem pacjenta czy lekarz specjalista który kończy godzinny dyżur może opuścić miejsce pracy w przypadku braku osoby która przejmie oddział czy lekarz rezydent ma obowiązek stawienia się na dyżur przewidziany w grafiku jeżeli na oddziale w tym czasie nie będzie lekarza specjalisty
1;rzeczowe;prawo cywilne;czy w przypadku chęci dokonania remontu garażu należącego do spółdzielni mieszkaniowej konieczne jest uzyskanie zgody spółdzielni
1;ustawa prawo farmaceutyczne;prawo farmaceutyczne;czy w przypadku erecepty na produkty lecznicze z importu docelowego po przekroczeniu  dni od wystawienia recepty wydaje się ilość produktu pomniejszoną o miniony okres
1;covid;prawo medyczne;czy w przypadku gdy dwójka rodziców wychowuje dziecko do lat  i jeden z rodziców jest lekarzem może on zostać skierowany do pracy przy zwalczaniu epidemii przez wojewodę
-1;covid;prawo medyczne;czy w przypadku gdy klient ma obecnie przychód przekraczający  zł to w następnym miesiącu może ubiegać się o świadczenie postojowe czy jeżeli ograniczy się czas pracy z  etatu do  etatu to czy nadal można korzystać ze zwolnienia z obowiązku opłacania składek na ubezpieczenie społeczne czy dofinansowanie dla samozatrudnionych wypłacane jest co miesiąc czy jednorazowo
1;ustawa kodeks pracy;prawo pracy;czy w przypadku gdy klient porzuci pracę to pracodawca będzie zobowiązany wypłacić mu ekwiwalent za niewykorzystany urlop wypoczynkowy czy w przypadku porzucenia pracy pracodawca może żądać zwrotu ubrań które klient otrzymał od pracodawcy w celu wykonywania pracy
1;ustawa o zawodach lekarza i lekarza dentysty;prawo medyczne;czy w przypadku gdy klientka nie będzie zwolniona z tajemnicy lekarskiej może w trakcie przesłuchania przez policję udzielić odpowiedzi na pytanie jak zachowywał się pacjent w przychodni
1;inne  praw farmaceutyczne;prawo farmaceutyczne;czy w przypadku gdy na recepcie papierowej białej wypisany jest narkotyk i inne leki a pacjent zrezygnował z narkotyków lekarz powinien opieczętować i sam wykreślić lek czy należy napisać w rubryce przy tym narkotyku  rezygnacja
1;ustawa o prawach pacjenta i rzeczniku praw pacjenta;prawo medyczne;czy w przypadku gdy pacjentka nie jest ubezwłasnowolniona syn pacjentki może podejmować za nią decyzje w zakresie prowadzenia leczenia
1;prawo administracyjne materialne;prawo administracyjne;czy w przypadku gdy w jednym z pomieszczeń domu urządzony jest salon kosmetyczny wymagane jest utworzenie osobnego wejścia do danego salonu
